u_id,p_id,f_id,f_type
100058,100058,228190,School
100058,100058,228191,Work
100058,100058,228192,School
100058,100058,228193,Relative
100058,100058,228194,Work
100058,100058,228195,Relative
100058,100058,228196,Work
100058,100058,228197,School
100058,100058,228198,Work
100058,100058,228199,Work
100059,100059,228200,School
100059,100059,228201,School
100059,100059,228202,Work
100059,100059,228203,Work
100059,100059,228204,School
100059,100059,228205,Work
100059,100059,228206,School
100059,100059,228207,School
100059,100059,228208,School
100059,100059,228209,School
100059,100059,228210,Relative
100059,100059,228211,School
100059,100059,228212,School
100059,100059,228213,Work
100059,100059,228214,Work
100059,100059,228215,School
100059,100059,228216,School
100059,100059,228217,School
100059,100059,228218,School
100059,100059,228219,Work
100059,100059,228220,School
100059,100059,228221,Relative
100059,100059,228222,Relative
100059,100059,228223,Work
100059,100059,228224,Work
100059,100059,228225,Relative
100059,100059,228226,School
100059,100059,228227,Relative
100059,100059,228228,School
100059,100059,228229,School
100059,100059,228230,Work
100059,100059,228231,School
100059,100059,228232,School
100059,100059,228233,Work
100059,100059,228234,School
100059,100059,228235,Relative
100059,100059,228236,School
100059,100059,228237,Work
100059,100059,228238,Work
100059,100059,228239,Work
100059,100059,228240,School
100059,100059,228241,School
100059,100059,228242,Relative
100059,100059,228243,School
100059,100059,228244,Relative
100059,100059,228245,Relative
100059,100059,228246,Work
100059,100059,228247,Relative
100059,100059,228248,Relative
100059,100059,228249,Relative
100060,100060,228250,Work
100060,100060,228251,Work
100060,100060,228252,Work
100060,100060,228253,Relative
100060,100060,228254,Relative
100060,100060,228255,School
100060,100060,228256,Relative
100060,100060,228257,School
100060,100060,228258,School
100060,100060,228259,Relative
100060,100060,228260,School
100060,100060,228261,Work
100060,100060,228262,Relative
100060,100060,228263,School
100060,100060,228264,Relative
100060,100060,228265,School
100060,100060,228266,Work
100060,100060,228267,Work
100060,100060,228268,Relative
100060,100060,228269,Relative
100060,100060,228270,Relative
100060,100060,228271,Work
100060,100060,228272,School
100060,100060,228273,Relative
100060,100060,228274,Work
100060,100060,228275,School
100060,100060,228276,Work
100060,100060,228277,Relative
100060,100060,228278,Work
100060,100060,228279,School
100060,100060,228280,Relative
100060,100060,228281,Work
100060,100060,228282,School
100060,100060,228283,Relative
100060,100060,228284,Relative
100060,100060,228285,Work
100060,100060,228286,Relative
100060,100060,228287,Work
100060,100060,228288,School
100060,100060,228289,School
100060,100060,228290,Work
100060,100060,228291,Relative
100060,100060,228292,Work
100060,100060,228293,Relative
100060,100060,228294,Work
100060,100060,228295,Relative
100060,100060,228296,School
100060,100060,228297,Relative
100060,100060,228298,Work
100060,100060,228299,Work
100061,100061,228300,School
100061,100061,228301,Work
100061,100061,228302,Relative
100061,100061,228303,School
100061,100061,228304,School
100061,100061,228305,School
100061,100061,228306,School
100061,100061,228307,School
100061,100061,228308,Work
100061,100061,228309,School
100061,100061,228310,School
100061,100061,228311,Work
100061,100061,228312,School
100061,100061,228313,Relative
100061,100061,228314,Work
100061,100061,228315,School
100061,100061,228316,School
100061,100061,228317,Work
100061,100061,228318,Work
100061,100061,228319,School
100061,100061,228320,Relative
100061,100061,228321,School
100061,100061,228322,Relative
100061,100061,228323,School
100061,100061,228324,Work
100061,100061,228325,Work
100061,100061,228326,School
100061,100061,228327,School
100061,100061,228328,Relative
100061,100061,228329,Relative
100061,100061,228330,Relative
100061,100061,228331,Work
100061,100061,228332,School
100061,100061,228333,Work
100061,100061,228334,School
100061,100061,228335,Relative
100061,100061,228336,Relative
100061,100061,228337,Relative
100061,100061,228338,Relative
100061,100061,228339,Relative
100061,100061,228340,Relative
100061,100061,228341,Work
100061,100061,228342,School
100061,100061,228343,Relative
100061,100061,228344,School
100061,100061,228345,School
100061,100061,228346,Work
100061,100061,228347,School
100061,100061,228348,Relative
100061,100061,228349,Work
100062,100062,228350,Work
100062,100062,228351,Relative
100062,100062,228352,Work
100062,100062,228353,Relative
100062,100062,228354,Relative
100062,100062,228355,School
100062,100062,228356,School
100062,100062,228357,Work
100062,100062,228358,School
100062,100062,228359,School
100062,100062,228360,Work
100062,100062,228361,School
100062,100062,228362,Work
100062,100062,228363,Relative
100062,100062,228364,Relative
100062,100062,228365,School
100062,100062,228366,Relative
100062,100062,228367,Work
100062,100062,228368,School
100062,100062,228369,Relative
100062,100062,228370,Relative
100062,100062,228371,School
100062,100062,228372,Work
100062,100062,228373,Relative
100062,100062,228374,Work
100062,100062,228375,Work
100062,100062,228376,Work
100062,100062,228377,Relative
100062,100062,228378,Work
100062,100062,228379,Work
100062,100062,228380,Relative
100062,100062,228381,Work
100062,100062,228382,Relative
100062,100062,228383,Relative
100062,100062,228384,School
100062,100062,228385,School
100062,100062,228386,School
100062,100062,228387,Relative
100062,100062,228388,Relative
100062,100062,228389,School
100062,100062,228390,Relative
100062,100062,228391,Relative
100062,100062,228392,Relative
100062,100062,228393,Relative
100062,100062,228394,Relative
100062,100062,228395,Work
100062,100062,228396,Relative
100062,100062,228397,Relative
100062,100062,228398,Work
100062,100062,228399,Work
100063,100063,228400,Work
100063,100063,228401,Relative
100063,100063,228402,Work
100063,100063,228403,Relative
100063,100063,228404,School
100063,100063,228405,Relative
100063,100063,228406,Relative
100063,100063,228407,School
100063,100063,228408,School
100063,100063,228409,School
100063,100063,228410,School
100063,100063,228411,Relative
100063,100063,228412,Work
100063,100063,228413,Relative
100063,100063,228414,Work
100063,100063,228415,Work
100063,100063,228416,Work
100063,100063,228417,Work
100063,100063,228418,School
100063,100063,228419,School
100063,100063,228420,Relative
100063,100063,228421,School
100063,100063,228422,Work
100063,100063,228423,School
100063,100063,228424,Work
100063,100063,228425,School
100063,100063,228426,Relative
100063,100063,228427,Relative
100063,100063,228428,Relative
100063,100063,228429,Work
100063,100063,228430,Relative
100063,100063,228431,School
100063,100063,228432,School
100063,100063,228433,Work
100063,100063,228434,Work
100063,100063,228435,School
100063,100063,228436,School
100063,100063,228437,Relative
100063,100063,228438,Work
100063,100063,228439,School
100063,100063,228440,Work
100063,100063,228441,Relative
100063,100063,228442,Relative
100063,100063,228443,Work
100063,100063,228444,School
100063,100063,228445,Relative
100063,100063,228446,Relative
100063,100063,228447,Work
100063,100063,228448,Work
100063,100063,228449,Relative
100064,100064,228450,Work
100064,100064,228451,School
100064,100064,228452,Work
100064,100064,228453,Work
100064,100064,228454,Work
100064,100064,228455,School
100064,100064,228456,School
100064,100064,228457,School
100064,100064,228458,Work
100064,100064,228459,Relative
100064,100064,228460,School
100064,100064,228461,Relative
100064,100064,228462,School
100064,100064,228463,Work
100064,100064,228464,Work
100064,100064,228465,Work
100064,100064,228466,Work
100064,100064,228467,Relative
100064,100064,228468,Work
100064,100064,228469,Work
100064,100064,228470,Work
100064,100064,228471,Work
100064,100064,228472,Relative
100064,100064,228473,Work
100064,100064,228474,Relative
100064,100064,228475,School
100064,100064,228476,Work
100064,100064,228477,School
100064,100064,228478,Work
100064,100064,228479,Work
100064,100064,228480,School
100064,100064,228481,School
100064,100064,228482,Work
100064,100064,228483,Relative
100064,100064,228484,Relative
100064,100064,228485,Work
100064,100064,228486,Relative
100064,100064,228487,Relative
100064,100064,228488,School
100064,100064,228489,School
100064,100064,228490,Work
100064,100064,228491,Work
100064,100064,228492,School
100064,100064,228493,Work
100064,100064,228494,Work
100064,100064,228495,School
100064,100064,228496,Relative
100064,100064,228497,Relative
100064,100064,228498,Relative
100064,100064,228499,Work
100065,100065,228500,School
100065,100065,228501,Relative
100065,100065,228502,School
100065,100065,228503,School
100065,100065,228504,Work
100065,100065,228505,School
100065,100065,228506,Relative
100065,100065,228507,School
100065,100065,228508,Relative
100065,100065,228509,Relative
100065,100065,228510,School
100065,100065,228511,Relative
100065,100065,228512,Work
100065,100065,228513,Relative
100065,100065,228514,Relative
100065,100065,228515,School
100065,100065,228516,School
100065,100065,228517,School
100065,100065,228518,Work
100065,100065,228519,School
100065,100065,228520,Relative
100065,100065,228521,School
100065,100065,228522,School
100065,100065,228523,Work
100065,100065,228524,Work
100065,100065,228525,Relative
100065,100065,228526,Work
100065,100065,228527,School
100065,100065,228528,Relative
100065,100065,228529,Work
100065,100065,228530,Work
100065,100065,228531,Work
100065,100065,228532,Work
100065,100065,228533,Relative
100065,100065,228534,School
100065,100065,228535,Work
100065,100065,228536,Relative
100065,100065,228537,Relative
100065,100065,228538,Work
100065,100065,228539,School
100065,100065,228540,School
100065,100065,228541,School
100065,100065,228542,School
100065,100065,228543,Work
100065,100065,228544,Work
100065,100065,228545,Work
100065,100065,228546,School
100065,100065,228547,School
100065,100065,228548,School
100065,100065,228549,School
100066,100066,228550,School
100066,100066,228551,Relative
100066,100066,228552,Work
100066,100066,228553,School
100066,100066,228554,Work
100066,100066,228555,School
100066,100066,228556,Relative
100066,100066,228557,School
100066,100066,228558,Work
100066,100066,228559,School
100066,100066,228560,Work
100066,100066,228561,School
100066,100066,228562,School
100066,100066,228563,School
100066,100066,228564,School
100066,100066,228565,Work
100066,100066,228566,Work
100066,100066,228567,Work
100066,100066,228568,Work
100066,100066,228569,School
100066,100066,228570,Work
100066,100066,228571,School
100066,100066,228572,Relative
100066,100066,228573,Work
100066,100066,228574,School
100066,100066,228575,Relative
100066,100066,228576,School
100066,100066,228577,Relative
100066,100066,228578,School
100066,100066,228579,Relative
100066,100066,228580,Relative
100066,100066,228581,School
100066,100066,228582,Relative
100066,100066,228583,Work
100066,100066,228584,Relative
100066,100066,228585,Relative
100066,100066,228586,School
100066,100066,228587,Relative
100066,100066,228588,Work
100066,100066,228589,Relative
100066,100066,228590,Relative
100066,100066,228591,Work
100066,100066,228592,Work
100066,100066,228593,Relative
100066,100066,228594,Work
100066,100066,228595,Work
100066,100066,228596,School
100066,100066,228597,School
100066,100066,228598,Relative
100066,100066,228599,School
100067,100067,228600,School
100067,100067,228601,Work
100067,100067,228602,Relative
100067,100067,228603,School
100067,100067,228604,Work
100067,100067,228605,Work
100067,100067,228606,Work
100067,100067,228607,School
100067,100067,228608,School
100067,100067,228609,Relative
100067,100067,228610,Relative
100067,100067,228611,Relative
100067,100067,228612,Work
100067,100067,228613,Relative
100067,100067,228614,Relative
100067,100067,228615,School
100067,100067,228616,Work
100067,100067,228617,Relative
100067,100067,228618,Relative
100067,100067,228619,Relative
100067,100067,228620,Relative
100067,100067,228621,Work
100067,100067,228622,Relative
100067,100067,228623,Work
100067,100067,228624,Relative
100067,100067,228625,School
100067,100067,228626,School
100067,100067,228627,Relative
100067,100067,228628,Work
100067,100067,228629,Relative
100067,100067,228630,Relative
100067,100067,228631,School
100067,100067,228632,Relative
100067,100067,228633,Work
100067,100067,228634,Relative
