ce_id,u_id,p_id
22365,267253,267253
22366,516315,516315
22367,157860,157860
22368,420488,420488
22369,333474,333474
22370,343162,343162
22371,521512,521512
22372,234194,234194
22373,265988,265988
22374,192636,192636
22375,347912,347912
22376,116338,116338
22377,234596,234596
22378,209507,209507
22379,510129,510129
22380,353013,353013
22381,276064,276064
22382,473824,473824
22383,210843,210843
22384,375751,375751
22385,594212,594212
22386,124268,124268
22387,417349,417349
22388,439862,439862
22389,209101,209101
22390,596950,596950
22391,478090,478090
22392,266576,266576
22393,549056,549056
22394,596899,596899
22395,138978,138978
22396,286990,286990
22397,160792,160792
22398,485743,485743
22399,424375,424375
22400,142826,142826
22401,337200,337200
22402,509743,509743
22403,373199,373199
22404,300529,300529
22405,410227,410227
22406,429410,429410
22407,107206,107206
22408,425840,425840
22409,136816,136816
22410,443877,443877
22411,294414,294414
22412,402001,402001
22413,441868,441868
22414,242085,242085
22415,585633,585633
22416,261083,261083
22417,414751,414751
22418,356342,356342
22419,207128,207128
22420,416846,416846
22421,124052,124052
22422,373117,373117
22423,343652,343652
22424,258281,258281
22425,479147,479147
22426,286820,286820
22427,222281,222281
22428,254136,254136
22429,367381,367381
22430,426971,426971
22431,520452,520452
22432,500599,500599
22433,403509,403509
22434,414701,414701
22435,256804,256804
22436,176077,176077
22437,108964,108964
22438,223618,223618
22439,565151,565151
22440,168991,168991
22441,568780,568780
22442,447981,447981
22443,187335,187335
22444,449979,449979
22445,471889,471889
22446,210696,210696
22447,184728,184728
22448,159571,159571
22449,230612,230612
22450,298513,298513
22451,312111,312111
22452,200683,200683
22453,547243,547243
22454,474375,474375
22455,414075,414075
22456,118954,118954
22457,140068,140068
22458,218426,218426
22459,440886,440886
22460,563176,563176
22461,584310,584310
22462,336059,336059
22463,494044,494044
22464,419225,419225
22465,128315,128315
22466,462501,462501
22467,499289,499289
22468,533842,533842
22469,490117,490117
22470,158715,158715
22471,290957,290957
22472,554671,554671
22473,377247,377247
22474,158082,158082
22475,547205,547205
22476,268483,268483
22477,238557,238557
22478,460101,460101
22479,597345,597345
22480,448031,448031
22481,397316,397316
22482,357159,357159
22483,408604,408604
22484,408922,408922
22485,380618,380618
22486,188838,188838
22487,473943,473943
22488,504044,504044
22489,466011,466011
22490,126367,126367
22491,593960,593960
22492,118406,118406
22493,440258,440258
22494,592511,592511
22495,261418,261418
22496,546152,546152
22497,534679,534679
22498,130990,130990
22499,109910,109910
22500,515031,515031
22501,355471,355471
22502,426210,426210
22503,337822,337822
22504,495818,495818
22505,598825,598825
22506,502745,502745
22507,541434,541434
22508,379522,379522
22509,530334,530334
22510,252196,252196
22511,523937,523937
22512,195351,195351
22513,268122,268122
22514,263237,263237
22515,283227,283227
22516,255583,255583
22517,447260,447260
22518,308651,308651
22519,119160,119160
22520,199717,199717
22521,373625,373625
22522,309977,309977
22523,548977,548977
22524,548142,548142
22525,549904,549904
22526,130798,130798
22527,271890,271890
22528,138477,138477
22529,131401,131401
22530,181758,181758
22531,218191,218191
22532,208614,208614
22533,253254,253254
22534,282930,282930
22535,270494,270494
22536,141406,141406
22537,585813,585813
22538,156199,156199
22539,165489,165489
22540,274741,274741
22541,244722,244722
22542,400686,400686
22543,225740,225740
22544,202814,202814
22545,137154,137154
22546,270496,270496
22547,176412,176412
22548,550847,550847
22549,276372,276372
22550,346754,346754
22551,529125,529125
22552,293245,293245
22553,137801,137801
22554,234084,234084
22555,484016,484016
22556,303521,303521
22557,273020,273020
22558,472396,472396
22559,448375,448375
22560,366619,366619
22561,382071,382071
22562,265500,265500
22563,355523,355523
22564,531683,531683
22565,503521,503521
22566,529366,529366
22567,580130,580130
22568,434553,434553
22569,124969,124969
22570,284840,284840
22571,470077,470077
22572,519405,519405
22573,253769,253769
22574,179808,179808
22575,195150,195150
22576,236137,236137
22577,504479,504479
22578,283861,283861
22579,347902,347902
22580,268627,268627
22581,342235,342235
22582,361686,361686
22583,176305,176305
22584,495788,495788
22585,122977,122977
22586,481976,481976
22587,597806,597806
22588,498270,498270
22589,579314,579314
22590,297424,297424
22591,382352,382352
22592,189816,189816
22593,217974,217974
22594,323939,323939
22595,346225,346225
22596,238528,238528
22597,591552,591552
22598,172794,172794
22599,334492,334492
22600,581287,581287
22601,369514,369514
22602,583686,583686
22603,300025,300025
22604,157457,157457
22605,174256,174256
22606,216960,216960
22607,513573,513573
22608,466906,466906
22609,248863,248863
22610,272815,272815
22611,396953,396953
22612,100296,100296
22613,219365,219365
22614,367589,367589
22615,330870,330870
22616,215746,215746
22617,255837,255837
22618,288275,288275
22619,381347,381347
22620,335280,335280
22621,106322,106322
22622,183349,183349
22623,492692,492692
22624,153787,153787
22625,550215,550215
22626,516948,516948
22627,237584,237584
22628,358185,358185
22629,354099,354099
22630,403159,403159
22631,284630,284630
22632,248002,248002
22633,353054,353054
22634,517724,517724
22635,436432,436432
22636,430124,430124
22637,478763,478763
22638,279685,279685
22639,171607,171607
22640,501943,501943
22641,132937,132937
22642,107315,107315
22643,384594,384594
22644,234219,234219
22645,168879,168879
22646,527501,527501
22647,426806,426806
22648,366644,366644
22649,405496,405496
22650,191687,191687
22651,520575,520575
22652,486230,486230
22653,175751,175751
22654,499020,499020
22655,271806,271806
22656,243237,243237
22657,249876,249876
22658,264299,264299
22659,250027,250027
22660,307498,307498
22661,267504,267504
22662,533785,533785
22663,133710,133710
22664,336729,336729
22665,427148,427148
22666,166020,166020
22667,483909,483909
22668,555984,555984
22669,477023,477023
22670,518636,518636
22671,426342,426342
22672,303971,303971
22673,554680,554680
22674,479137,479137
22675,342331,342331
22676,516558,516558
22677,309409,309409
22678,106411,106411
22679,288052,288052
22680,573909,573909
22681,280596,280596
22682,473203,473203
22683,129139,129139
22684,428482,428482
22685,159304,159304
22686,260432,260432
22687,140621,140621
22688,287669,287669
22689,126980,126980
22690,476121,476121
22691,339421,339421
22692,140419,140419
22693,200889,200889
22694,578769,578769
22695,265894,265894
22696,564596,564596
22697,166755,166755
22698,416846,416846
22699,294475,294475
22700,402990,402990
22701,238990,238990
22702,566877,566877
22703,202807,202807
22704,519111,519111
22705,564513,564513
22706,307982,307982
22707,205080,205080
22708,188581,188581
22709,591153,591153
22710,592551,592551
22711,286478,286478
22712,219783,219783
22713,281923,281923
22714,481508,481508
22715,225619,225619
22716,252498,252498
22717,407432,407432
22718,526971,526971
22719,350187,350187
22720,282751,282751
22721,290585,290585
22722,482574,482574
22723,378846,378846
22724,381485,381485
22725,360979,360979
22726,227116,227116
22727,483262,483262
22728,424219,424219
22729,490900,490900
22730,209837,209837
22731,585372,585372
22732,352971,352971
22733,366107,366107
22734,268428,268428
22735,503788,503788
22736,261783,261783
22737,532868,532868
22738,277318,277318
22739,476812,476812
22740,462912,462912
22741,450819,450819
22742,483381,483381
22743,484635,484635
22744,445032,445032
22745,356215,356215
22746,532191,532191
22747,139263,139263
22748,589911,589911
22749,546557,546557
22750,483886,483886
22751,138328,138328
22752,412932,412932
22753,269637,269637
22754,160172,160172
22755,285372,285372
22756,331493,331493
22757,264820,264820
22758,562087,562087
22759,324805,324805
22760,341064,341064
22761,571486,571486
22762,414366,414366
22763,565214,565214
22764,506082,506082
22765,140496,140496
22766,177923,177923
22767,298630,298630
22768,376999,376999
22769,250420,250420
22770,157091,157091
22771,586343,586343
22772,316984,316984
22773,512844,512844
22774,544948,544948
22775,576446,576446
22776,335587,335587
22777,479269,479269
22778,336476,336476
22779,135521,135521
22780,296653,296653
22781,105721,105721
22782,201686,201686
22783,116796,116796
22784,151767,151767
22785,218600,218600
22786,416787,416787
22787,229606,229606
22788,322533,322533
22789,272641,272641
22790,172837,172837
22791,533562,533562
22792,504309,504309
22793,243523,243523
22794,139219,139219
22795,172721,172721
22796,517530,517530
22797,417189,417189
22798,409069,409069
22799,445756,445756
22800,101783,101783
22801,167602,167602
22802,561576,561576
22803,469387,469387
22804,570906,570906
22805,360726,360726
22806,354120,354120
22807,517470,517470
22808,313183,313183
22809,565447,565447
22810,543319,543319
22811,117141,117141
22812,415374,415374
22813,281161,281161
22814,122851,122851
22815,211769,211769
22816,512836,512836
22817,370219,370219
22818,510145,510145
22819,578239,578239
22820,513326,513326
22821,586148,586148
22822,580328,580328
22823,328606,328606
22824,248367,248367
22825,173793,173793
22826,554433,554433
22827,511188,511188
22828,526031,526031
22829,567161,567161
22830,585616,585616
22831,556420,556420
22832,121010,121010
22833,341032,341032
22834,521036,521036
22835,584716,584716
22836,118802,118802
22837,553602,553602
22838,381740,381740
22839,541199,541199
22840,196078,196078
22841,361739,361739
22842,155530,155530
22843,273436,273436
22844,430299,430299
22845,377888,377888
22846,525923,525923
22847,278184,278184
22848,455494,455494
22849,530905,530905
22850,444728,444728
22851,450419,450419
22852,103498,103498
22853,459209,459209
22854,153759,153759
22855,173120,173120
22856,335752,335752
22857,328752,328752
22858,405591,405591
22859,287725,287725
22860,516317,516317
22861,493453,493453
22862,245054,245054
22863,498491,498491
22864,287033,287033
22865,145938,145938
22866,518973,518973
22867,152914,152914
22868,230666,230666
22869,431201,431201
22870,438372,438372
22871,176297,176297
22872,516251,516251
22873,256656,256656
22874,380315,380315
22875,395774,395774
22876,316064,316064
22877,560667,560667
22878,598095,598095
22879,124168,124168
22880,449724,449724
22881,246207,246207
22882,364602,364602
22883,136806,136806
22884,389587,389587
22885,197950,197950
22886,233623,233623
22887,151838,151838
22888,121195,121195
22889,328612,328612
22890,217776,217776
22891,273829,273829
22892,144826,144826
22893,507211,507211
22894,363061,363061
22895,525580,525580
22896,344444,344444
22897,165954,165954
22898,193534,193534
22899,299134,299134
22900,152970,152970
22901,254787,254787
22902,479926,479926
22903,386683,386683
22904,490294,490294
22905,385643,385643
22906,398282,398282
22907,127106,127106
22908,153385,153385
22909,228979,228979
22910,556502,556502
22911,248817,248817
22912,540487,540487
22913,461606,461606
22914,159568,159568
22915,248098,248098
22916,265386,265386
22917,150213,150213
22918,538500,538500
22919,206591,206591
22920,348724,348724
22921,104618,104618
22922,432704,432704
22923,195587,195587
22924,384401,384401
22925,519028,519028
22926,316952,316952
22927,196899,196899
22928,214712,214712
22929,222464,222464
22930,557362,557362
22931,270133,270133
22932,410408,410408
22933,494866,494866
22934,111043,111043
22935,174081,174081
22936,306831,306831
22937,350757,350757
22938,158073,158073
22939,418264,418264
22940,189082,189082
22941,329145,329145
22942,198202,198202
22943,318197,318197
22944,156990,156990
22945,514963,514963
22946,228451,228451
22947,541927,541927
22948,318765,318765
22949,301233,301233
22950,197709,197709
22951,447913,447913
22952,271924,271924
22953,512383,512383
22954,308047,308047
22955,213620,213620
22956,190218,190218
22957,326420,326420
22958,143769,143769
22959,224910,224910
22960,462992,462992
22961,424928,424928
22962,336598,336598
22963,297858,297858
22964,311279,311279
22965,507749,507749
22966,102903,102903
22967,480271,480271
22968,541857,541857
22969,596116,596116
22970,408811,408811
22971,416235,416235
22972,495756,495756
22973,360526,360526
22974,345672,345672
22975,426163,426163
22976,172027,172027
22977,127751,127751
22978,586356,586356
22979,492087,492087
22980,429216,429216
22981,295645,295645
22982,108720,108720
22983,551158,551158
22984,183435,183435
22985,388806,388806
22986,269365,269365
22987,565615,565615
22988,480762,480762
22989,383381,383381
22990,435726,435726
22991,432632,432632
22992,597446,597446
22993,149318,149318
22994,507052,507052
22995,479180,479180
22996,321263,321263
22997,211089,211089
22998,514274,514274
22999,388536,388536
23000,172404,172404
23001,272632,272632
23002,427572,427572
23003,406551,406551
23004,379249,379249
23005,186714,186714
23006,146586,146586
23007,555041,555041
23008,197674,197674
23009,213335,213335
23010,332678,332678
23011,164831,164831
23012,464719,464719
23013,219997,219997
23014,100414,100414
23015,254626,254626
23016,433022,433022
23017,379625,379625
23018,172452,172452
23019,251158,251158
23020,469895,469895
23021,272878,272878
23022,521887,521887
23023,503584,503584
23024,320737,320737
23025,141795,141795
23026,103357,103357
23027,447436,447436
23028,205777,205777
23029,183245,183245
23030,588280,588280
23031,538708,538708
23032,398117,398117
23033,549530,549530
23034,431528,431528
23035,364466,364466
23036,534783,534783
23037,443859,443859
23038,487130,487130
23039,500688,500688
23040,315426,315426
23041,148687,148687
23042,559807,559807
23043,469643,469643
23044,441338,441338
23045,326196,326196
23046,147290,147290
23047,492579,492579
23048,325909,325909
23049,516064,516064
23050,269212,269212
23051,571875,571875
23052,560386,560386
23053,475916,475916
23054,322395,322395
23055,344251,344251
23056,110536,110536
23057,327315,327315
23058,522244,522244
23059,320259,320259
23060,361654,361654
